NO_OF_FRAMES	1227
NO_OF_CAMERAS	1
FREQUENCY	120
TIME_STAMP	Place Holder
REFERENCE	GLOBAL
SCALE	1.000
SOLVER	OpenSim IK
Frame	Time	pelvis	X	Y	Z	QX	QY	QZ	QW	head_neck	X	Y	Z	QX	QY	QZ	QW	torso	X	Y	Z	QX	QY	QZ	QW	sternumR	X	Y	Z	QX	QY	QZ	QW	sternumL	X	Y	Z	QX	QY	QZ	QW	clavicle_R	X	Y	Z	QX	QY	QZ	QW	scapula_R	X	Y	Z	QX	QY	QZ	QW	humerus_R	X	Y	Z	QX	QY	QZ	QW	ulna_R	X	Y	Z	QX	QY	QZ	QW	radius_R	X	Y	Z	QX	QY	QZ	QW	hand_R	X	Y	Z	QX	QY	QZ	QW	clavicle_L	X	Y	Z	QX	QY	QZ	QW	scapula_L	X	Y	Z	QX	QY	QZ	QW	humerus_L	X	Y	Z	QX	QY	QZ	QW	ulna_L	X	Y	Z	QX	QY	QZ	QW	radius_L	X	Y	Z	QX	QY	QZ	QW	hand_L	X	Y	Z	QX	QY	QZ	QW	femur_r	X	Y	Z	QX	QY	QZ	QW	tibia_r	X	Y	Z	QX	QY	QZ	QW	talus_r	X	Y	Z	QX	QY	QZ	QW	calcn_r	X	Y	Z	QX	QY	QZ	QW	toes_r	X	Y	Z	QX	QY	QZ	QW	femur_l	X	Y	Z	QX	QY	QZ	QW	tibia_l	X	Y	Z	QX	QY	QZ	QW	talus_l	X	Y	Z	QX	QY	QZ	QW	calcn_l	X	Y	Z	QX	QY	QZ	QW	toes_l	X	Y	Z	QX	QY	QZ	QW
633	5.26667		1199.281	-4929.125	1354.194	0.069999	0.054869	0.994912	-0.047325		1275.414	-4876.324	1845.296	0.118825	-0.335473	0.932957	0.054120		1194.288	-4822.379	1384.032	0.092174	-0.122565	0.987800	0.027065		1227.122	-4974.162	1756.912	0.092174	-0.122565	0.987800	0.027065		1285.685	-4989.087	1703.789	0.092174	-0.122565	0.987800	0.027065		1227.122	-4974.162	1756.912	0.107384	-0.109486	0.975817	0.155767		1093.680	-4922.242	1817.551	0.086740	-0.126469	0.988040	-0.016050		1077.160	-4903.806	1787.080	0.567408	0.116223	0.797413	0.169332		802.475	-4912.463	1681.909	0.565753	0.461978	0.671533	-0.124675		788.182	-4914.413	1701.150	0.565753	0.461978	0.671533	-0.124675		629.979	-5107.390	1749.839	0.565753	0.461978	0.671533	-0.124675		1285.685	-4989.087	1703.789	0.075388	-0.133548	0.982882	-0.102101		1434.979	-4946.059	1710.062	0.097433	-0.118428	0.985679	0.070128		1420.356	-4925.961	1679.673	-0.110439	-0.119687	0.929919	0.329740		1489.985	-4879.223	1401.462	-0.040416	0.102666	0.928083	0.355652		1504.647	-4895.107	1393.246	-0.040416	0.102666	0.928083	0.355652		1511.706	-4977.724	1163.252	-0.040416	0.102666	0.928083	0.355652		1085.415	-4874.895	1284.876	-0.104694	0.026001	0.991154	-0.077309		1177.466	-4886.892	857.253	-0.051692	-0.059521	0.996151	-0.038316		1225.170	-4827.499	378.604	-0.049297	-0.029784	0.997839	-0.031633		1218.130	-4776.765	338.885	-0.038978	-0.028288	0.998549	-0.024072		1226.276	-4956.741	326.928	-0.038978	-0.028288	0.998549	-0.024072		1277.698	-4858.025	1256.693	-0.026992	0.062038	0.991866	-0.107814		1307.077	-4909.594	822.250	-0.039070	-0.167520	0.982553	-0.070710		1333.956	-4740.108	345.864	-0.046158	-0.133490	0.987150	-0.074729		1336.944	-4681.205	318.984	0.018754	-0.139730	0.989276	-0.038175		1350.333	-4849.857	267.955	0.018754	-0.139730	0.989276	-0.038175
634	5.27500		1199.327	-4929.148	1354.174	0.069757	0.054694	0.994967	-0.046733		1274.949	-4877.003	1845.643	0.118234	-0.336566	0.932709	0.052895		1194.445	-4822.405	1384.040	0.091430	-0.123626	0.987765	0.026023		1228.044	-4973.124	1755.196	0.091430	-0.123626	0.987765	0.026023		1285.706	-4990.152	1704.476	0.091430	-0.123626	0.987765	0.026023		1228.044	-4973.124	1755.196	0.106785	-0.110634	0.975918	0.154730		1094.408	-4921.564	1815.715	0.085951	-0.127496	0.987960	-0.017089		1077.911	-4903.087	1785.256	0.564113	0.115172	0.800723	0.165390		804.190	-4913.041	1677.713	0.560681	0.463644	0.674054	-0.127761		789.779	-4915.230	1696.841	0.560681	0.463644	0.674054	-0.127761		633.188	-5110.025	1743.452	0.560681	0.463644	0.674054	-0.127761		1285.706	-4990.152	1704.476	0.074512	-0.134502	0.982711	-0.103129		1434.917	-4946.888	1711.112	0.096736	-0.119520	0.985690	0.069086		1420.314	-4926.746	1680.743	-0.108266	-0.119393	0.930298	0.329499		1488.703	-4879.722	1402.272	-0.037680	0.105178	0.928142	0.355062		1503.313	-4895.624	1393.998	-0.037680	0.105178	0.928142	0.355062		1508.796	-4978.870	1164.188	-0.037680	0.105178	0.928142	0.355062		1085.563	-4874.763	1284.810	-0.104596	0.026000	0.991264	-0.076027		1177.519	-4886.887	857.169	-0.051679	-0.059715	0.996189	-0.037014		1225.280	-4827.369	378.542	-0.049306	-0.030736	0.997845	-0.030502		1218.346	-4776.541	338.926	-0.038900	-0.029241	0.998553	-0.022894		1226.080	-4956.511	326.608	-0.038900	-0.029241	0.998553	-0.022894		1277.881	-4858.111	1256.735	-0.026280	0.062386	0.991986	-0.106685		1306.615	-4910.087	822.296	-0.038481	-0.167211	0.982783	-0.068533		1333.309	-4740.996	345.759	-0.045511	-0.133084	0.987395	-0.072586		1336.491	-4682.126	318.828	0.020207	-0.139500	0.989378	-0.035527		1348.881	-4850.876	267.870	0.020207	-0.139500	0.989378	-0.035527
635	5.28333		1199.441	-4929.429	1354.198	0.069785	0.054781	0.994966	-0.046597		1275.179	-4877.760	1845.929	0.118252	-0.337431	0.932277	0.054914		1194.588	-4822.679	1384.044	0.091416	-0.123615	0.987720	0.027778		1227.095	-4974.464	1755.543	0.091416	-0.123615	0.987720	0.027778		1284.993	-4990.786	1705.495	0.091416	-0.123615	0.987720	0.027778		1227.095	-4974.464	1755.543	0.106769	-0.110625	0.975644	0.156464		1093.663	-4922.420	1816.100	0.085937	-0.127485	0.987992	-0.015334		1077.218	-4903.896	1785.641	0.555834	0.112410	0.806568	0.166916		805.812	-4913.237	1672.330	0.552424	0.470570	0.675897	-0.128666		791.170	-4915.574	1691.262	0.552424	0.470570	0.675897	-0.128666		637.098	-5112.675	1736.561	0.552424	0.470570	0.675897	-0.128666		1284.993	-4990.786	1705.495	0.074499	-0.134489	0.982896	-0.101383		1434.356	-4948.039	1712.055	0.096721	-0.119510	0.985568	0.070837		1419.811	-4927.856	1681.685	-0.106862	-0.120238	0.930852	0.328083		1487.521	-4880.019	1403.187	-0.035431	0.108266	0.928423	0.353631		1502.110	-4895.923	1394.882	-0.035431	0.108266	0.928423	0.353631		1506.236	-4980.121	1165.390	-0.035431	0.108266	0.928423	0.353631		1085.690	-4875.028	1284.828	-0.104265	0.025490	0.991521	-0.073243		1177.304	-4886.990	857.108	-0.051738	-0.059977	0.996162	-0.037241		1225.098	-4827.207	378.517	-0.049490	-0.032462	0.997764	-0.031058		1218.111	-4776.253	339.073	-0.039274	-0.030992	0.998469	-0.023614		1226.134	-4956.167	326.138	-0.039274	-0.030992	0.998469	-0.023614		1278.011	-4858.432	1256.743	-0.026024	0.062371	0.991729	-0.109120		1306.644	-4910.332	822.301	-0.037721	-0.166503	0.982796	-0.070471		1332.305	-4741.923	345.466	-0.045084	-0.131085	0.987524	-0.074706		1335.246	-4683.155	318.287	0.023874	-0.137657	0.989551	-0.035632		1347.496	-4852.088	267.908	0.023874	-0.137657	0.989551	-0.035632
636	5.29167		1199.506	-4929.361	1354.184	0.069486	0.054574	0.995024	-0.046060		1274.547	-4878.468	1846.367	0.117503	-0.338663	0.932018	0.053318		1194.748	-4822.617	1384.067	0.090396	-0.124850	0.987696	0.026400		1227.846	-4973.436	1754.194	0.090396	-0.124850	0.987696	0.026400		1285.237	-4992.180	1706.356	0.090396	-0.124850	0.987696	0.026400		1227.846	-4973.436	1754.194	0.105919	-0.111983	0.975800	0.155095		1094.152	-4921.852	1814.565	0.084864	-0.128674	0.987908	-0.016709		1077.739	-4903.284	1784.116	0.551738	0.110860	0.810583	0.162019		807.622	-4914.051	1667.889	0.546174	0.472020	0.679312	-0.132011		792.829	-4916.676	1686.666	0.546174	0.472020	0.679312	-0.132011		640.546	-5115.769	1729.219	0.546174	0.472020	0.679312	-0.132011		1285.237	-4992.180	1706.356	0.073327	-0.135581	0.982692	-0.102746		1434.487	-4949.116	1713.390	0.095756	-0.120788	0.985605	0.069460		1419.970	-4928.885	1683.038	-0.104663	-0.120186	0.931187	0.327861		1486.470	-4880.632	1404.320	-0.032719	0.110390	0.928504	0.353021		1501.010	-4896.547	1395.951	-0.032719	0.110390	0.928504	0.353021		1503.643	-4981.214	1166.610	-0.032719	0.110390	0.928504	0.353021		1085.857	-4874.812	1284.761	-0.104169	0.025561	0.991625	-0.071946		1177.384	-4886.964	857.028	-0.051720	-0.060153	0.996206	-0.035776		1225.242	-4827.083	378.456	-0.049498	-0.033442	0.997770	-0.029774		1218.375	-4776.030	339.118	-0.039182	-0.031972	0.998472	-0.022275		1225.928	-4955.937	325.810	-0.039182	-0.031972	0.998472	-0.022275		1278.214	-4858.412	1256.807	-0.025411	0.062860	0.991828	-0.108075		1306.307	-4910.828	822.388	-0.037222	-0.166111	0.983021	-0.068489		1331.841	-4742.881	345.383	-0.044535	-0.130569	0.987762	-0.072759		1334.962	-4684.152	318.141	0.025253	-0.137319	0.989650	-0.033152		1346.277	-4853.184	267.877	0.025253	-0.137319	0.989650	-0.033152
637	5.30000		1199.608	-4929.566	1354.192	0.069266	0.054499	0.995054	-0.045818		1274.789	-4879.336	1846.645	0.117281	-0.339336	0.931671	0.055546		1194.886	-4822.824	1384.087	0.090218	-0.124853	0.987665	0.028124		1226.938	-4974.333	1754.141	0.090218	-0.124853	0.987665	0.028124		1284.612	-4992.661	1707.732	0.090218	-0.124853	0.987665	0.028124		1226.938	-4974.333	1754.141	0.105743	-0.112009	0.975544	0.156800		1093.428	-4922.269	1814.507	0.084686	-0.128670	0.987951	-0.014986		1077.077	-4903.654	1784.054	0.544415	0.107717	0.816324	0.160077		809.227	-4914.542	1662.705	0.537551	0.476699	0.682428	-0.134496		794.215	-4917.432	1681.269	0.537551	0.476699	0.682428	-0.134496		644.520	-5118.977	1721.391	0.537551	0.476699	0.682428	-0.134496		1284.612	-4992.661	1707.732	0.073150	-0.135561	0.982886	-0.101033		1434.011	-4950.110	1714.740	0.095579	-0.120799	0.985498	0.071181		1419.561	-4929.839	1684.383	-0.103456	-0.120252	0.930879	0.329091		1485.488	-4881.383	1405.564	-0.030802	0.111659	0.928041	0.354011		1499.950	-4897.346	1397.150	-0.030802	0.111659	0.928041	0.354011		1501.392	-4982.257	1167.889	-0.030802	0.111659	0.928041	0.354011		1086.017	-4874.955	1284.724	-0.103882	0.025268	0.991825	-0.069668		1177.259	-4887.082	856.929	-0.051713	-0.060408	0.996205	-0.035398		1225.124	-4826.974	378.385	-0.049624	-0.035412	0.997696	-0.029783		1218.253	-4775.768	339.248	-0.039670	-0.033996	0.998379	-0.022577		1225.949	-4955.614	325.220	-0.039670	-0.033996	0.998379	-0.022577		1278.394	-4858.641	1256.860	-0.025142	0.062990	0.991635	-0.109819		1306.355	-4911.133	822.453	-0.036646	-0.165403	0.983051	-0.070063		1331.101	-4743.868	345.168	-0.044272	-0.128601	0.987902	-0.074506		1334.033	-4685.241	317.684	0.028346	-0.135492	0.989820	-0.033099		1345.188	-4854.458	268.007	0.028346	-0.135492	0.989820	-0.033099
638	5.30833		1199.693	-4929.560	1354.159	0.068888	0.054280	0.995132	-0.044940		1274.355	-4880.291	1846.976	0.116217	-0.340133	0.931566	0.054664		1195.132	-4822.820	1384.088	0.088943	-0.125549	0.987713	0.027375		1227.123	-4973.886	1753.404	0.088943	-0.125549	0.987713	0.027375		1284.465	-4994.145	1708.733	0.088943	-0.125549	0.987713	0.027375		1227.123	-4973.886	1753.404	0.104570	-0.112866	0.975690	0.156063		1093.393	-4922.047	1813.476	0.083382	-0.129310	0.987967	-0.015737		1077.106	-4903.406	1783.004	0.539007	0.105706	0.821105	0.155191		811.033	-4915.586	1657.927	0.529968	0.478725	0.686308	-0.137616		795.837	-4918.783	1676.288	0.529968	0.478725	0.686308	-0.137616		648.232	-5122.448	1713.331	0.529968	0.478725	0.686308	-0.137616		1284.465	-4994.145	1708.733	0.071795	-0.136085	0.982836	-0.101782		1433.799	-4951.450	1716.214	0.094335	-0.121550	0.985579	0.070434		1419.412	-4931.150	1685.846	-0.101758	-0.120406	0.930885	0.329547		1484.474	-4882.304	1406.893	-0.028646	0.112769	0.927934	0.354119		1498.883	-4898.283	1398.419	-0.028646	0.112769	0.927934	0.354119		1499.165	-4983.320	1169.200	-0.028646	0.112769	0.927934	0.354119		1086.256	-4874.726	1284.615	-0.103761	0.025518	0.991973	-0.067618		1177.393	-4887.278	856.807	-0.051706	-0.060802	0.996249	-0.033430		1225.356	-4826.885	378.310	-0.049693	-0.037282	0.997671	-0.028147		1218.640	-4775.505	339.373	-0.039775	-0.035890	0.998343	-0.020997		1225.795	-4955.318	324.641	-0.039775	-0.035890	0.998343	-0.020997		1278.685	-4858.737	1256.919	-0.024647	0.063522	0.991729	-0.108767		1306.212	-4911.779	822.542	-0.036255	-0.165317	0.983201	-0.068349		1330.868	-4744.665	345.199	-0.043920	-0.128006	0.988117	-0.072870		1333.960	-4686.079	317.646	0.029996	-0.135111	0.989902	-0.030650		1344.180	-4855.393	268.100	0.029996	-0.135111	0.989902	-0.030650
639	5.31667		1199.760	-4929.550	1354.201	0.068480	0.054037	0.995190	-0.044587		1274.143	-4880.974	1847.395	0.115921	-0.341171	0.931152	0.055865		1195.248	-4822.821	1384.177	0.088582	-0.126355	0.987624	0.028037		1226.567	-4974.031	1752.557	0.088582	-0.126355	0.987624	0.028037		1284.631	-4994.988	1710.246	0.088582	-0.126355	0.987624	0.028037		1226.567	-4974.031	1752.557	0.104317	-0.113712	0.975515	0.156708		1092.883	-4922.073	1812.629	0.082986	-0.130099	0.987907	-0.015071		1076.642	-4903.362	1782.175	0.533358	0.102224	0.826171	0.150073		812.535	-4916.167	1653.059	0.521794	0.480554	0.690477	-0.141564		797.161	-4919.723	1671.205	0.521794	0.480554	0.690477	-0.141564		651.995	-5125.723	1704.817	0.521794	0.480554	0.690477	-0.141564		1284.631	-4994.988	1710.246	0.071332	-0.136836	0.982834	-0.101114		1434.026	-4952.535	1717.876	0.094010	-0.122371	0.985461	0.071092		1419.688	-4932.168	1687.530	-0.099852	-0.120330	0.930271	0.331882		1483.835	-4883.115	1408.401	-0.026052	0.113266	0.927252	0.355943		1498.132	-4899.151	1399.845	-0.026052	0.113266	0.927252	0.355943		1496.951	-4983.988	1170.555	-0.026052	0.113266	0.927252	0.355943		1086.419	-4874.603	1284.589	-0.103553	0.025571	0.992093	-0.066143		1177.367	-4887.352	856.745	-0.051646	-0.060851	0.996278	-0.032548		1225.324	-4826.957	378.248	-0.049722	-0.038594	0.997637	-0.027551		1218.659	-4775.466	339.449	-0.040043	-0.037242	0.998291	-0.020593		1225.693	-4955.242	324.226	-0.040043	-0.037242	0.998291	-0.020593		1278.882	-4858.736	1257.061	-0.024332	0.063946	0.991656	-0.109258		1306.200	-4912.154	822.723	-0.035905	-0.164565	0.983310	-0.068776		1330.492	-4745.779	345.103	-0.043797	-0.126200	0.988313	-0.073440		1333.532	-4687.292	317.334	0.031640	-0.133411	0.990096	-0.030166		1343.518	-4856.786	268.357	0.031640	-0.133411	0.990096	-0.030166
640	5.32500		1200.027	-4929.472	1354.228	0.068005	0.053698	0.995240	-0.044601		1273.199	-4881.733	1847.910	0.114924	-0.342659	0.930839	0.054001		1195.485	-4822.766	1384.278	0.087185	-0.127861	0.987601	0.026348		1226.752	-4973.298	1751.581	0.087185	-0.127861	0.987601	0.026348		1284.993	-4996.063	1711.135	0.087185	-0.127861	0.987601	0.026348		1226.752	-4973.298	1751.581	0.103128	-0.115387	0.975713	0.155030		1092.732	-4921.896	1811.380	0.081524	-0.131542	0.987811	-0.016758		1076.540	-4903.131	1780.934	0.528358	0.099612	0.830770	0.144003		814.226	-4917.137	1648.335	0.514169	0.481129	0.695047	-0.145101		798.677	-4921.042	1666.259	0.514169	0.481129	0.695047	-0.145101		655.512	-5129.002	1696.176	0.514169	0.481129	0.695047	-0.145101		1284.993	-4996.063	1711.135	0.069750	-0.138147	0.982591	-0.102786		1434.247	-4953.230	1719.389	0.092679	-0.123936	0.985512	0.069403		1419.952	-4932.805	1689.061	-0.098160	-0.119988	0.930460	0.331981		1483.125	-4883.605	1409.736	-0.023782	0.115545	0.927114	0.355729		1497.367	-4899.668	1401.139	-0.023782	0.115545	0.927114	0.355729		1494.812	-4985.113	1172.086	-0.023782	0.115545	0.927114	0.355729		1086.749	-4874.479	1284.552	-0.103367	0.025583	0.992153	-0.065524		1177.531	-4887.303	856.676	-0.051503	-0.060805	0.996320	-0.031557		1225.412	-4827.003	378.158	-0.049600	-0.039044	0.997649	-0.026674		1218.822	-4775.462	339.413	-0.039793	-0.037683	0.998304	-0.019633		1225.512	-4955.237	324.016	-0.039793	-0.037683	0.998304	-0.019633		1279.237	-4858.586	1257.212	-0.023944	0.064471	0.991650	-0.109094		1306.257	-4912.500	822.918	-0.035516	-0.163934	0.983481	-0.068033		1330.335	-4746.779	345.060	-0.043444	-0.125227	0.988503	-0.072757		1333.434	-4688.351	317.174	0.032594	-0.132530	0.990217	-0.029032		1342.987	-4857.957	268.500	0.032594	-0.132530	0.990217	-0.029032
641	5.33333		1200.183	-4929.493	1354.316	0.067516	0.053425	0.995340	-0.043413		1273.358	-4882.748	1848.207	0.114036	-0.342662	0.930819	0.056168		1195.859	-4822.789	1384.407	0.086329	-0.127731	0.987655	0.027761		1225.617	-4973.686	1751.322	0.086329	-0.127731	0.987655	0.027761		1284.592	-4996.331	1712.609	0.086329	-0.127731	0.987655	0.027761		1225.617	-4973.686	1751.322	0.102262	-0.115370	0.975581	0.156438		1091.671	-4921.850	1810.915	0.080675	-0.131375	0.987925	-0.015348		1075.575	-4903.054	1780.436	0.522072	0.095909	0.836095	0.138520		815.538	-4917.636	1643.486	0.505276	0.482700	0.699691	-0.148757		799.795	-4921.912	1661.155	0.505276	0.482700	0.699691	-0.148757		659.144	-5132.088	1687.271	0.505276	0.482700	0.699691	-0.148757		1284.592	-4996.331	1712.609	0.068918	-0.137906	0.982829	-0.101392		1433.962	-4953.938	1721.038	0.091818	-0.123844	0.985503	0.070817		1419.769	-4933.488	1690.679	-0.097222	-0.119626	0.929312	0.335583		1482.568	-4884.489	1411.234	-0.022176	0.115057	0.925975	0.358943		1496.679	-4900.636	1402.581	-0.022176	0.115057	0.925975	0.358943		1493.097	-4985.615	1173.368	-0.022176	0.115057	0.925975	0.358943		1087.110	-4874.202	1284.540	-0.103084	0.026154	0.992295	-0.063557		1177.665	-4887.737	856.634	-0.051312	-0.061169	0.996365	-0.029700		1225.462	-4827.182	378.140	-0.049518	-0.041102	0.997609	-0.025202		1218.998	-4775.459	339.617	-0.040037	-0.039801	0.998235	-0.018425		1225.287	-4955.181	323.442	-0.040037	-0.039801	0.998235	-0.018425		1279.665	-4858.751	1257.418	-0.023520	0.065086	0.991694	-0.108414		1306.340	-4913.268	823.169	-0.035217	-0.163762	0.983571	-0.067300		1330.257	-4747.750	345.232	-0.043402	-0.123633	0.988745	-0.072208		1333.429	-4689.415	317.162	0.033625	-0.131077	0.990413	-0.027745		1342.499	-4859.190	268.987	0.033625	-0.131077	0.990413	-0.027745
642	5.34167		1200.245	-4929.597	1354.270	0.066707	0.052877	0.995421	-0.043479		1272.845	-4883.610	1848.356	0.113319	-0.343911	0.930425	0.056517		1195.859	-4822.930	1384.480	0.085616	-0.128729	0.987586	0.027785		1225.145	-4974.261	1750.183	0.085616	-0.128729	0.987586	0.027785		1284.411	-4997.158	1713.941	0.085616	-0.128729	0.987586	0.027785		1225.145	-4974.261	1750.183	0.101686	-0.116452	0.975511	0.156454		1091.135	-4922.487	1809.682	0.079919	-0.132341	0.987858	-0.015321		1075.091	-4903.625	1779.217	0.517014	0.091493	0.840670	0.132664		817.012	-4918.328	1638.622	0.497351	0.482924	0.704295	-0.152954		801.119	-4922.988	1656.057	0.497351	0.482924	0.704295	-0.152954		662.798	-5135.150	1678.266	0.497351	0.482924	0.704295	-0.152954		1284.411	-4997.158	1713.941	0.068081	-0.138803	0.982764	-0.101359		1433.786	-4954.843	1722.669	0.091149	-0.124872	0.985434	0.070838		1419.644	-4934.328	1692.330	-0.096019	-0.119144	0.928384	0.338657		1481.873	-4885.508	1412.726	-0.020276	0.115266	0.924955	0.361609		1495.859	-4901.735	1404.016	-0.020276	0.115266	0.924955	0.361609		1491.068	-4986.491	1174.743	-0.020276	0.115266	0.924955	0.361609		1087.274	-4874.239	1284.382	-0.103065	0.026168	0.992332	-0.063007		1177.807	-4887.839	856.473	-0.051326	-0.061258	0.996377	-0.029077		1225.653	-4827.227	377.991	-0.049540	-0.041422	0.997609	-0.024630		1219.246	-4775.471	339.504	-0.040125	-0.040135	0.998228	-0.017906		1225.354	-4955.187	323.201	-0.040125	-0.040135	0.998228	-0.017906		1279.869	-4858.730	1257.579	-0.023479	0.065455	0.991623	-0.108848		1306.566	-4913.555	823.374	-0.035113	-0.163237	0.983635	-0.067696		1330.352	-4748.543	345.256	-0.043500	-0.122179	0.988884	-0.072723		1333.489	-4690.288	317.015	0.034653	-0.129706	0.990566	-0.027457		1342.426	-4860.200	269.304	0.034653	-0.129706	0.990566	-0.027457
643	5.35000		1200.484	-4929.475	1354.378	0.066161	0.052488	0.995480	-0.043439		1271.902	-4884.516	1849.006	0.112172	-0.345341	0.930130	0.054904		1196.074	-4822.831	1384.672	0.084153	-0.130186	0.987560	0.026374		1225.198	-4974.227	1749.020	0.084153	-0.130186	0.987560	0.026374		1284.834	-4997.682	1714.773	0.084153	-0.130186	0.987560	0.026374		1225.198	-4974.227	1749.020	0.100426	-0.118088	0.975668	0.155052		1090.879	-4922.924	1808.230	0.078394	-0.133733	0.987770	-0.016729		1074.896	-4904.004	1777.769	0.512152	0.088226	0.844827	0.127217		818.689	-4919.198	1633.842	0.490199	0.482435	0.709039	-0.155643		802.630	-4924.173	1651.035	0.490199	0.482435	0.709039	-0.155643		665.928	-5137.746	1669.431	0.490199	0.482435	0.709039	-0.155643		1284.834	-4997.682	1714.773	0.066440	-0.140057	0.982554	-0.102754		1434.087	-4955.072	1724.126	0.089752	-0.126392	0.985469	0.069428		1420.003	-4934.495	1693.803	-0.094686	-0.118473	0.928384	0.339265		1481.417	-4885.797	1413.998	-0.018246	0.117732	0.924552	0.361953		1495.331	-4902.072	1405.263	-0.018246	0.117732	0.924552	0.361953		1489.166	-4987.546	1176.290	-0.018246	0.117732	0.924552	0.361953		1087.592	-4874.050	1284.416	-0.102919	0.026350	0.992367	-0.062620		1178.006	-4887.851	856.488	-0.051197	-0.061137	0.996414	-0.028289		1225.779	-4827.397	377.979	-0.049419	-0.041552	0.997627	-0.023901		1219.434	-4775.619	339.510	-0.039902	-0.040258	0.998246	-0.017106		1225.251	-4955.339	323.151	-0.039902	-0.040258	0.998246	-0.017106		1280.216	-4858.534	1257.831	-0.023288	0.066012	0.991618	-0.108599		1306.786	-4913.867	823.682	-0.034958	-0.162683	0.983771	-0.067130		1330.554	-4749.415	345.370	-0.043401	-0.121205	0.989045	-0.072217		1333.749	-4691.218	317.016	0.035128	-0.128806	0.990690	-0.026628		1342.384	-4861.233	269.617	0.035128	-0.128806	0.990690	-0.026628
644	5.35833		1200.597	-4929.582	1354.430	0.065440	0.052034	0.995589	-0.042566		1271.530	-4885.547	1849.045	0.111035	-0.345609	0.930115	0.055782		1196.327	-4822.957	1384.808	0.082941	-0.130469	0.987615	0.026732		1224.219	-4974.646	1748.476	0.082941	-0.130469	0.987615	0.026732		1284.226	-4998.191	1715.947	0.082941	-0.130469	0.987615	0.026732		1224.219	-4974.646	1748.476	0.099261	-0.118527	0.975677	0.155414		1089.817	-4923.224	1807.395	0.077171	-0.133963	0.987841	-0.016374		1073.925	-4904.274	1776.905	0.506392	0.083872	0.849540	0.121716		819.970	-4919.463	1629.041	0.481886	0.482524	0.713944	-0.158872		803.737	-4924.796	1645.963	0.481886	0.482524	0.713944	-0.158872		669.208	-5140.051	1660.305	0.481886	0.482524	0.713944	-0.158872		1284.226	-4998.191	1715.947	0.065202	-0.140179	0.982655	-0.102406		1433.502	-4955.745	1725.665	0.088553	-0.126727	0.985509	0.069788		1419.510	-4935.140	1695.318	-0.094289	-0.118272	0.927317	0.342351		1480.843	-4886.629	1415.463	-0.017234	0.117265	0.923506	0.364812		1494.648	-4902.977	1406.693	-0.017234	0.117265	0.923506	0.364812		1487.760	-4988.078	1177.601	-0.017234	0.117265	0.923506	0.364812		1087.907	-4873.901	1284.346	-0.102839	0.027071	0.992413	-0.061714		1178.284	-4888.441	856.429	-0.051074	-0.061621	0.996422	-0.027147		1225.994	-4827.579	377.966	-0.049323	-0.042598	0.997612	-0.022888		1219.735	-4775.706	339.612	-0.039964	-0.041336	0.998214	-0.016223		1225.251	-4955.399	322.853	-0.039964	-0.041336	0.998214	-0.016223		1280.597	-4858.697	1258.063	-0.023119	0.066675	0.991689	-0.107582		1307.029	-4914.664	823.973	-0.034967	-0.162778	0.983812	-0.066289		1330.939	-4750.140	345.693	-0.043619	-0.120083	0.989223	-0.071523		1334.235	-4692.009	317.214	0.035320	-0.127795	0.990841	-0.025576		1342.508	-4862.142	270.172	0.035320	-0.127795	0.990841	-0.025576
