NO_OF_FRAMES	1669
NO_OF_CAMERAS	1
FREQUENCY	120
TIME_STAMP	Place Holder
REFERENCE	GLOBAL
SCALE	1.000
SOLVER	OpenSim IK
Frame	Time	pelvis	X	Y	Z	QX	QY	QZ	QW	head_neck	X	Y	Z	QX	QY	QZ	QW	torso	X	Y	Z	QX	QY	QZ	QW	sternumR	X	Y	Z	QX	QY	QZ	QW	sternumL	X	Y	Z	QX	QY	QZ	QW	clavicle_R	X	Y	Z	QX	QY	QZ	QW	scapula_R	X	Y	Z	QX	QY	QZ	QW	humerus_R	X	Y	Z	QX	QY	QZ	QW	ulna_R	X	Y	Z	QX	QY	QZ	QW	radius_R	X	Y	Z	QX	QY	QZ	QW	hand_R	X	Y	Z	QX	QY	QZ	QW	clavicle_L	X	Y	Z	QX	QY	QZ	QW	scapula_L	X	Y	Z	QX	QY	QZ	QW	humerus_L	X	Y	Z	QX	QY	QZ	QW	ulna_L	X	Y	Z	QX	QY	QZ	QW	radius_L	X	Y	Z	QX	QY	QZ	QW	hand_L	X	Y	Z	QX	QY	QZ	QW	femur_r	X	Y	Z	QX	QY	QZ	QW	tibia_r	X	Y	Z	QX	QY	QZ	QW	talus_r	X	Y	Z	QX	QY	QZ	QW	calcn_r	X	Y	Z	QX	QY	QZ	QW	toes_r	X	Y	Z	QX	QY	QZ	QW	femur_l	X	Y	Z	QX	QY	QZ	QW	tibia_l	X	Y	Z	QX	QY	QZ	QW	talus_l	X	Y	Z	QX	QY	QZ	QW	calcn_l	X	Y	Z	QX	QY	QZ	QW	toes_l	X	Y	Z	QX	QY	QZ	QW
850	7.07500		1013.393	-4974.667	1399.458	0.005738	0.141826	0.989194	-0.036706		996.093	-4931.618	1891.773	0.015717	-0.388768	0.920920	-0.022792		1005.879	-4865.871	1410.057	-0.027215	-0.103227	0.994113	-0.018512		953.726	-5000.154	1775.881	-0.027215	-0.103227	0.994113	-0.018512		1023.902	-5002.636	1762.877	-0.027215	-0.103227	0.994113	-0.018512		953.726	-5000.154	1775.881	-0.013508	-0.105896	0.988025	0.111404		808.786	-4956.158	1799.982	-0.031692	-0.101941	0.992359	-0.061859		799.364	-4939.609	1765.256	0.131772	-0.128069	0.961140	-0.206022		722.544	-4883.265	1486.631	0.044071	0.175211	0.952287	-0.245986		705.042	-4896.913	1479.315	0.044071	0.175211	0.952287	-0.245986		692.262	-5010.388	1260.222	0.044071	0.175211	0.952287	-0.245986		1023.902	-5002.636	1762.877	-0.040456	-0.098791	0.983192	-0.148112		1162.061	-4949.791	1803.414	-0.022686	-0.104316	0.993974	0.024870		1154.375	-4931.476	1769.150	-0.163872	-0.185022	0.938661	0.240474		1257.034	-4852.111	1508.740	-0.098503	0.097148	0.946883	0.290296		1274.701	-4865.945	1502.531	-0.098503	0.097148	0.946883	0.290296		1316.627	-4952.971	1276.143	-0.098503	0.097148	0.946883	0.290296		911.515	-4934.716	1308.038	-0.010760	-0.018921	0.996525	0.080401		923.018	-4914.114	871.002	0.031630	-0.024534	0.998081	0.047240		893.397	-4888.807	385.538	0.035082	-0.002746	0.998112	0.050350		887.522	-4839.112	344.344	-0.018697	-0.009664	0.999730	0.009817		882.889	-5025.161	338.555	-0.018697	-0.009664	0.999730	0.009817		1104.523	-4920.976	1303.826	-0.020662	0.009759	0.994405	-0.103134		1122.590	-4923.817	866.703	-0.053167	-0.059181	0.996262	-0.033668		1172.618	-4864.196	382.207	-0.065899	0.026871	0.996511	-0.043607		1181.981	-4816.971	338.811	-0.007606	0.017325	0.999817	0.002780		1182.051	-4998.177	343.074	-0.007606	0.017325	0.999817	0.002780
851	7.08333		1014.189	-4972.604	1398.759	0.006209	0.135791	0.989799	-0.042661		995.829	-4932.127	1891.509	0.015518	-0.387728	0.921400	-0.021152		1005.456	-4864.039	1410.702	-0.027907	-0.107316	0.993673	-0.017839		952.414	-4999.984	1775.686	-0.027907	-0.107316	0.993673	-0.017839		1023.220	-5001.935	1762.588	-0.027907	-0.107316	0.993673	-0.017839		952.414	-4999.984	1775.686	-0.013661	-0.110040	0.987501	0.112014		807.503	-4956.008	1799.990	-0.032562	-0.105996	0.991949	-0.061167		798.140	-4939.161	1765.392	0.132042	-0.125862	0.959191	-0.216049		720.854	-4884.752	1486.512	0.042868	0.171379	0.950631	-0.255130		703.583	-4898.659	1479.135	0.042868	0.171379	0.950631	-0.255130		692.220	-5010.574	1259.164	0.042868	0.171379	0.950631	-0.255130		1023.220	-5001.935	1762.588	-0.041676	-0.102755	0.982844	-0.147387		1161.399	-4949.600	1803.714	-0.023199	-0.108431	0.993505	0.025523		1153.774	-4930.992	1769.594	-0.163130	-0.181874	0.939443	0.240326		1255.630	-4853.175	1508.403	-0.099169	0.095236	0.947340	0.289211		1273.349	-4866.939	1502.189	-0.099169	0.095236	0.947340	0.289211		1315.989	-4953.141	1275.619	-0.099169	0.095236	0.947340	0.289211		911.572	-4932.728	1308.136	-0.010388	-0.018190	0.995741	0.089787		922.936	-4912.832	871.078	0.032138	-0.022658	0.997666	0.055829		892.938	-4889.066	385.559	0.035333	-0.003515	0.997652	0.058557		887.862	-4839.240	344.416	-0.028392	-0.011185	0.999478	0.010630		883.020	-5025.263	337.999	-0.028392	-0.011185	0.999478	0.010630		1104.395	-4916.709	1303.515	-0.019465	0.019196	0.996920	-0.073510		1122.101	-4928.721	866.368	-0.053903	-0.065056	0.996021	-0.028356		1172.982	-4863.628	382.666	-0.066879	0.025430	0.996686	-0.038687		1182.888	-4816.339	339.461	-0.011520	0.016056	0.999791	0.005247		1182.060	-4997.553	343.258	-0.011520	0.016056	0.999791	0.005247
852	7.09167		1013.610	-4972.007	1398.855	0.006074	0.135860	0.989835	-0.041628		994.793	-4932.625	1891.804	0.014857	-0.388109	0.921235	-0.021841		1005.089	-4863.423	1410.779	-0.028594	-0.108429	0.993531	-0.017933		951.992	-5000.712	1775.044	-0.028594	-0.108429	0.993531	-0.017933		1022.112	-5003.059	1761.884	-0.028594	-0.108429	0.993531	-0.017933		951.992	-5000.712	1775.044	-0.014197	-0.111234	0.987372	0.111902		807.043	-4956.806	1799.252	-0.033297	-0.107078	0.991803	-0.061255		797.726	-4939.881	1764.680	0.132281	-0.126549	0.959137	-0.215738		720.241	-4885.100	1485.928	0.043050	0.171138	0.950718	-0.254937		702.960	-4898.995	1478.552	0.043050	0.171138	0.950718	-0.254937		691.455	-5010.821	1258.543	0.043050	0.171138	0.950718	-0.254937		1022.112	-5003.059	1761.884	-0.042503	-0.103769	0.982690	-0.147462		1160.230	-4950.802	1803.316	-0.023837	-0.109573	0.993368	0.025423		1152.649	-4932.118	1769.228	-0.163289	-0.183154	0.939194	0.240222		1254.741	-4853.633	1508.329	-0.099270	0.094192	0.947435	0.289207		1272.468	-4867.380	1502.102	-0.099270	0.094192	0.947435	0.289207		1315.309	-4953.131	1275.398	-0.099270	0.094192	0.947435	0.289207		911.124	-4931.937	1308.170	-0.010467	-0.018493	0.995645	0.090767		922.609	-4911.779	871.139	0.032191	-0.021661	0.997676	0.056008		892.508	-4888.973	385.580	0.035160	-0.003879	0.997658	0.058544		887.448	-4839.119	344.471	-0.029220	-0.011616	0.999454	0.010158		882.794	-5025.141	337.894	-0.029220	-0.011616	0.999454	0.010158		1103.981	-4916.306	1303.654	-0.019843	0.021904	0.996939	-0.072382		1122.197	-4930.788	866.551	-0.053976	-0.067100	0.995891	-0.028038		1173.106	-4863.721	383.122	-0.067113	0.024517	0.996702	-0.038468		1183.043	-4816.354	340.010	-0.011353	0.015061	0.999806	0.005700		1182.056	-4997.575	343.444	-0.011353	0.015061	0.999806	0.005700
853	7.10000		1012.911	-4971.391	1398.976	0.005988	0.135982	0.989887	-0.039952		994.174	-4933.156	1891.966	0.014278	-0.388335	0.921156	-0.021540		1004.740	-4862.776	1410.869	-0.029076	-0.109475	0.993413	-0.017359		950.911	-5001.570	1774.390	-0.029076	-0.109475	0.993413	-0.017359		1021.056	-5003.319	1761.375	-0.029076	-0.109475	0.993413	-0.017359		950.911	-5001.570	1774.390	-0.014538	-0.112334	0.987180	0.112456		805.994	-4957.545	1798.577	-0.033824	-0.108102	0.991710	-0.060677		796.724	-4940.535	1764.033	0.131812	-0.126803	0.959218	-0.215519		719.486	-4885.533	1485.257	0.042572	0.171234	0.950811	-0.254608		702.206	-4899.419	1477.861	0.042572	0.171234	0.950811	-0.254608		690.883	-5011.225	1257.833	0.042572	0.171234	0.950811	-0.254608		1021.056	-5003.319	1761.375	-0.043116	-0.104743	0.982648	-0.146877		1159.203	-4951.315	1803.029	-0.024273	-0.110639	0.993224	0.025991		1151.671	-4932.549	1768.976	-0.163424	-0.183373	0.939026	0.240617		1253.896	-4854.006	1508.146	-0.099318	0.093793	0.947348	0.289605		1271.616	-4867.761	1501.915	-0.099318	0.093793	0.947348	0.289605		1314.489	-4953.363	1275.162	-0.099318	0.093793	0.947348	0.289605		910.615	-4931.004	1308.216	-0.010750	-0.018471	0.995431	0.093059		922.403	-4910.908	871.198	0.031997	-0.020916	0.997586	0.057973		892.492	-4888.777	385.596	0.034755	-0.004585	0.997564	0.060307		887.647	-4838.854	344.544	-0.030123	-0.012241	0.999404	0.011619		882.464	-5024.853	337.713	-0.030123	-0.012241	0.999404	0.011619		1103.526	-4916.011	1303.819	-0.020254	0.024360	0.997021	-0.070322		1122.245	-4932.759	866.769	-0.054195	-0.069191	0.995768	-0.026846		1173.385	-4863.714	383.643	-0.067334	0.022998	0.996768	-0.037301		1183.439	-4816.230	340.686	-0.011306	0.013434	0.999822	0.006942		1182.007	-4997.458	343.525	-0.011306	0.013434	0.999822	0.006942
854	7.10833		1012.338	-4970.628	1399.082	0.005891	0.135961	0.989938	-0.038758		993.477	-4933.503	1892.220	0.013760	-0.388691	0.921013	-0.021584		1004.415	-4861.995	1410.976	-0.029494	-0.111120	0.993220	-0.017218		950.172	-5002.686	1773.598	-0.029494	-0.111120	0.993220	-0.017218		1020.244	-5003.629	1760.837	-0.029494	-0.111120	0.993220	-0.017218		950.172	-5002.686	1773.598	-0.014738	-0.114019	0.986970	0.112571		805.249	-4958.703	1797.821	-0.034313	-0.109727	0.991524	-0.060527		796.009	-4941.575	1763.328	0.131609	-0.127467	0.959080	-0.215865		718.787	-4886.197	1484.621	0.042334	0.170343	0.950919	-0.254843		701.512	-4900.076	1477.201	0.042334	0.170343	0.950919	-0.254843		690.217	-5011.474	1256.964	0.042334	0.170343	0.950919	-0.254843		1020.244	-5003.629	1760.837	-0.043746	-0.106319	0.982475	-0.146712		1158.373	-4951.802	1802.769	-0.024619	-0.112301	0.993026	0.026124		1150.873	-4932.920	1768.773	-0.163303	-0.183323	0.939078	0.240536		1253.019	-4854.377	1507.912	-0.099322	0.093470	0.947429	0.289442		1270.746	-4868.121	1501.676	-0.099322	0.093470	0.947429	0.289442		1313.689	-4953.571	1274.878	-0.099322	0.093470	0.947429	0.289442		910.183	-4929.998	1308.271	-0.010925	-0.018562	0.995253	0.094909		922.181	-4909.848	871.271	0.031940	-0.019986	0.997541	0.059090		892.296	-4888.590	385.628	0.034448	-0.005222	0.997517	0.061204		887.571	-4838.610	344.632	-0.031206	-0.012889	0.999358	0.011997		882.264	-5024.596	337.549	-0.031206	-0.012889	0.999358	0.011997		1103.131	-4915.456	1303.974	-0.020592	0.027293	0.997078	-0.068311		1122.313	-4934.911	866.999	-0.054326	-0.071446	0.995625	-0.025967		1173.575	-4863.716	384.198	-0.067565	0.021803	0.996808	-0.036507		1183.713	-4816.139	341.364	-0.011415	0.012175	0.999831	0.007724		1182.004	-4997.371	343.744	-0.011415	0.012175	0.999831	0.007724
855	7.11667		1011.825	-4969.851	1399.180	0.005809	0.135872	0.989987	-0.037811		992.808	-4933.903	1892.135	0.013290	-0.388650	0.921036	-0.021597		1004.100	-4861.206	1411.091	-0.029776	-0.112756	0.993028	-0.017170		949.642	-5003.379	1772.700	-0.029776	-0.112756	0.993028	-0.017170		1019.838	-5004.125	1760.577	-0.029776	-0.112756	0.993028	-0.017170		949.642	-5003.379	1772.700	-0.014803	-0.115678	0.986774	0.112593		804.709	-4959.468	1796.996	-0.034666	-0.111350	0.991334	-0.060471		795.488	-4942.226	1762.554	0.131724	-0.127552	0.958939	-0.216367		718.161	-4886.849	1483.876	0.042434	0.169751	0.950894	-0.255311		700.893	-4900.734	1476.452	0.042434	0.169751	0.950894	-0.255311		689.545	-5011.897	1256.100	0.042434	0.169751	0.950894	-0.255311		1019.838	-5004.125	1760.577	-0.044239	-0.107905	0.982291	-0.146639		1157.948	-4952.444	1802.749	-0.024829	-0.113948	0.992832	0.026163		1150.466	-4933.450	1768.812	-0.162611	-0.183025	0.939332	0.240240		1252.177	-4854.931	1507.775	-0.099014	0.092771	0.947721	0.288816		1269.921	-4868.640	1501.512	-0.099014	0.092771	0.947721	0.288816		1312.906	-4953.703	1274.577	-0.099014	0.092771	0.947721	0.288816		909.784	-4929.014	1308.335	-0.011104	-0.018626	0.995046	0.097019		921.998	-4908.840	871.350	0.031862	-0.019196	0.997482	0.060389		892.170	-4888.315	385.672	0.034159	-0.005775	0.997455	0.062314		887.583	-4838.284	344.723	-0.032366	-0.013449	0.999307	0.012511		882.103	-5024.256	337.418	-0.032366	-0.013449	0.999307	0.012511		1102.760	-4914.830	1304.120	-0.020893	0.030390	0.997153	-0.065769		1122.361	-4937.160	867.239	-0.054492	-0.073807	0.995474	-0.024788		1173.803	-4863.727	384.792	-0.067835	0.020740	0.996851	-0.035435		1184.057	-4816.073	342.073	-0.011653	0.011042	0.999833	0.008726		1181.989	-4997.307	344.037	-0.011653	0.011042	0.999833	0.008726
856	7.12500		1011.572	-4969.028	1399.237	0.005745	0.135553	0.990045	-0.037473		992.278	-4934.401	1892.089	0.012581	-0.388247	0.921215	-0.021648		1003.916	-4860.385	1411.217	-0.030180	-0.114504	0.992816	-0.017169		949.214	-5004.342	1771.898	-0.030180	-0.114504	0.992816	-0.017169		1019.464	-5003.918	1760.363	-0.030180	-0.114504	0.992816	-0.017169		949.214	-5004.342	1771.898	-0.014976	-0.117463	0.986563	0.112567		804.262	-4960.520	1796.240	-0.035146	-0.113078	0.991122	-0.060460		795.067	-4943.157	1761.853	0.131798	-0.127681	0.958787	-0.216919		717.652	-4887.754	1483.204	0.042723	0.168349	0.951015	-0.255743		700.381	-4901.629	1475.768	0.042723	0.168349	0.951015	-0.255743		688.784	-5012.226	1255.144	0.042723	0.168349	0.951015	-0.255743		1019.464	-5003.918	1760.363	-0.044867	-0.109585	0.982081	-0.146611		1157.542	-4952.384	1802.822	-0.025156	-0.115711	0.992620	0.026155		1150.084	-4933.270	1768.946	-0.162118	-0.181667	0.939813	0.239722		1251.318	-4855.349	1507.544	-0.099054	0.092815	0.947967	0.287978		1269.085	-4869.029	1501.282	-0.099054	0.092815	0.947967	0.287978		1312.182	-4954.070	1274.360	-0.099054	0.092815	0.947967	0.287978		909.575	-4928.064	1308.398	-0.011122	-0.018772	0.994848	0.099003		921.869	-4907.781	871.430	0.031951	-0.018403	0.997450	0.061114		891.922	-4887.999	385.729	0.034080	-0.006002	0.997420	0.062893		887.402	-4837.946	344.798	-0.033621	-0.013765	0.999265	0.012233		882.042	-5023.917	337.371	-0.033621	-0.013765	0.999265	0.012233		1102.562	-4914.005	1304.230	-0.021050	0.033736	0.997236	-0.062765		1122.446	-4939.460	867.466	-0.054610	-0.076258	0.995311	-0.023643		1174.020	-4863.703	385.393	-0.068101	0.019878	0.996886	-0.034432		1184.385	-4815.987	342.768	-0.012060	0.010144	0.999830	0.009542		1182.025	-4997.221	344.403	-0.012060	0.010144	0.999830	0.009542
857	7.13333		1013.438	-4967.965	1398.278	0.006197	0.128526	0.990641	-0.045541		993.064	-4935.263	1890.349	0.010721	-0.383882	0.923126	-0.018954		1004.122	-4859.636	1411.822	-0.030979	-0.116778	0.992566	-0.014699		947.459	-5004.887	1771.820	-0.030979	-0.116778	0.992566	-0.014699		1019.736	-5001.765	1761.487	-0.030979	-0.116778	0.992566	-0.014699		947.459	-5004.887	1771.820	-0.015472	-0.119823	0.985993	0.114983		802.702	-4960.465	1796.232	-0.036044	-0.115316	0.990980	-0.057982		793.626	-4942.893	1761.919	0.130290	-0.123850	0.959281	-0.217866		717.465	-4889.494	1482.535	0.043268	0.165091	0.951599	-0.255602		700.160	-4903.306	1475.060	0.043268	0.165091	0.951599	-0.255602		687.874	-5012.543	1253.796	0.043268	0.165091	0.951599	-0.255602		1019.736	-5001.765	1761.487	-0.045957	-0.111736	0.982156	-0.144129		1158.025	-4951.117	1804.321	-0.025856	-0.118019	0.992262	0.028612		1150.695	-4931.805	1770.530	-0.159935	-0.175048	0.941509	0.239456		1249.904	-4857.062	1507.429	-0.099657	0.089384	0.948937	0.285654		1267.765	-4870.602	1501.131	-0.099657	0.089384	0.948937	0.285654		1311.914	-4954.056	1273.823	-0.099657	0.089384	0.948937	0.285654		910.474	-4927.336	1308.386	-0.010251	-0.018661	0.993581	0.111104		922.307	-4907.225	871.399	0.032782	-0.018134	0.997111	0.066076		891.635	-4887.502	385.741	0.035281	-0.003995	0.997047	0.068092		887.515	-4837.577	344.613	-0.039097	-0.012219	0.999086	0.012227		882.187	-5023.569	337.726	-0.039097	-0.012219	0.999086	0.012227		1103.199	-4910.181	1303.743	-0.019313	0.040538	0.998142	-0.041196		1121.341	-4942.338	867.227	-0.056039	-0.079369	0.995073	-0.019725		1174.532	-4863.744	385.784	-0.069384	0.018206	0.996957	-0.030511		1185.367	-4815.940	343.376	-0.015290	0.008553	0.999777	0.011794		1182.201	-4997.166	344.418	-0.015290	0.008553	0.999777	0.011794
858	7.14167		1012.969	-4967.382	1398.381	0.006119	0.128529	0.990673	-0.044830		991.847	-4935.371	1891.087	0.011290	-0.385878	0.922258	-0.020272		1003.799	-4859.041	1411.922	-0.030622	-0.118053	0.992413	-0.015551		948.251	-5004.969	1770.412	-0.030622	-0.118053	0.992413	-0.015551		1019.653	-5002.958	1761.258	-0.030622	-0.118053	0.992413	-0.015551		948.251	-5004.969	1770.412	-0.014951	-0.121040	0.985953	0.114118		803.424	-4960.877	1795.013	-0.035743	-0.116605	0.990790	-0.058826		794.297	-4943.236	1760.749	0.132032	-0.124186	0.958785	-0.218808		717.064	-4889.948	1481.638	0.044338	0.165573	0.951061	-0.257104		699.781	-4903.819	1474.224	0.044338	0.165573	0.951061	-0.257104		687.288	-5013.426	1253.154	0.044338	0.165573	0.951061	-0.257104		1019.653	-5002.958	1761.258	-0.045769	-0.113046	0.981893	-0.144954		1157.871	-4952.161	1804.145	-0.025444	-0.119277	0.992147	0.027754		1150.487	-4932.778	1770.406	-0.159207	-0.176227	0.941478	0.239200		1249.428	-4857.269	1507.423	-0.098724	0.089430	0.949111	0.285385		1267.283	-4870.799	1501.086	-0.098724	0.089430	0.949111	0.285385		1311.040	-4954.137	1273.660	-0.098724	0.089430	0.949111	0.285385		910.093	-4926.610	1308.454	-0.010380	-0.019010	0.993461	0.112097		922.099	-4906.209	871.496	0.032796	-0.017397	0.997122	0.066105		891.366	-4887.200	385.813	0.035060	-0.004579	0.997063	0.067934		887.254	-4837.229	344.740	-0.040014	-0.012873	0.999049	0.011610		882.173	-5023.220	337.613	-0.040014	-0.012873	0.999049	0.011610		1102.843	-4909.724	1303.877	-0.019719	0.042849	0.998096	-0.039732		1121.386	-4944.027	867.491	-0.056421	-0.081148	0.994931	-0.018554		1175.000	-4863.764	386.370	-0.070005	0.018896	0.996930	-0.029554		1185.986	-4816.033	343.919	-0.015683	0.009117	0.999751	0.012987		1182.385	-4997.249	345.158	-0.015683	0.009117	0.999751	0.012987
859	7.15000		1012.789	-4967.258	1398.512	0.006105	0.128444	0.990693	-0.044627		991.408	-4935.522	1891.196	0.011091	-0.386113	0.922165	-0.020142		1003.662	-4858.915	1412.071	-0.030763	-0.118297	0.992383	-0.015372		947.601	-5005.766	1769.523	-0.030763	-0.118297	0.992383	-0.015372		1019.120	-5003.010	1761.177	-0.030763	-0.118297	0.992383	-0.015372		947.601	-5005.766	1769.523	-0.015059	-0.121300	0.985899	0.114292		802.786	-4961.633	1794.112	-0.035894	-0.116842	0.990767	-0.058646		793.673	-4943.971	1759.855	0.131926	-0.124408	0.958805	-0.218660		716.481	-4890.535	1480.761	0.044299	0.165309	0.951158	-0.256922		699.192	-4904.395	1473.339	0.044299	0.165309	0.951158	-0.256922		686.657	-5013.877	1252.211	0.044299	0.165309	0.951158	-0.256922		1019.120	-5003.010	1761.177	-0.045941	-0.113269	0.981886	-0.144773		1157.347	-4952.286	1804.122	-0.025574	-0.119526	0.992109	0.027931		1149.978	-4932.884	1770.391	-0.159202	-0.176440	0.941382	0.239422		1248.961	-4857.279	1507.451	-0.098650	0.089223	0.949073	0.285602		1266.810	-4870.814	1501.108	-0.098650	0.089223	0.949073	0.285602		1310.539	-4954.063	1273.643	-0.098650	0.089223	0.949073	0.285602		909.936	-4926.429	1308.584	-0.010429	-0.019319	0.993429	0.112328		922.020	-4905.767	871.641	0.032728	-0.017749	0.997104	0.066315		891.381	-4886.415	385.965	0.034997	-0.004920	0.997049	0.068146		887.298	-4836.415	344.924	-0.040105	-0.013194	0.999038	0.011841		882.137	-5022.398	337.674	-0.040105	-0.013194	0.999038	0.011841		1102.693	-4909.619	1304.024	-0.019863	0.043076	0.998092	-0.039514		1121.362	-4944.118	867.660	-0.056598	-0.080865	0.994947	-0.018367		1175.171	-4864.136	386.514	-0.070164	0.019233	0.996918	-0.029359		1186.192	-4816.437	344.036	-0.015861	0.009436	0.999743	0.013196		1182.513	-4997.651	345.389	-0.015861	0.009436	0.999743	0.013196
860	7.15833		1013.862	-4966.058	1397.935	0.006281	0.124373	0.991013	-0.048846		990.966	-4936.334	1889.889	0.009604	-0.382944	0.923454	-0.022236		1003.868	-4857.909	1412.397	-0.031229	-0.120941	0.992048	-0.015460		947.909	-5007.127	1768.909	-0.031229	-0.120941	0.992048	-0.015460		1019.945	-5002.662	1761.494	-0.031229	-0.120941	0.992048	-0.015460		947.909	-5007.127	1768.909	-0.015176	-0.123982	0.985579	0.114161		803.061	-4963.160	1793.605	-0.036475	-0.119463	0.990429	-0.058719		793.974	-4945.318	1759.435	0.131890	-0.123871	0.959333	-0.216661		716.977	-4892.045	1480.256	0.045890	0.162757	0.952116	-0.254713		699.586	-4905.780	1472.838	0.045890	0.162757	0.952116	-0.254713		685.677	-5014.270	1251.302	0.045890	0.162757	0.952116	-0.254713		1019.945	-5002.662	1761.494	-0.046748	-0.115830	0.981543	-0.144816		1158.122	-4952.135	1804.830	-0.025923	-0.122188	0.991778	0.027829		1150.778	-4932.555	1771.197	-0.157663	-0.173877	0.941896	0.240294		1248.675	-4858.166	1507.505	-0.097918	0.087965	0.949305	0.285473		1266.527	-4871.673	1501.111	-0.097918	0.087965	0.949305	0.285473		1310.129	-4954.259	1273.380	-0.097918	0.087965	0.949305	0.285473		910.512	-4925.345	1308.526	-0.009985	-0.019600	0.992234	0.122427		922.505	-4904.506	871.606	0.033421	-0.016229	0.996883	0.069605		891.153	-4886.482	385.925	0.035923	-0.002329	0.996785	0.071581		887.313	-4836.673	344.629	-0.044037	-0.010944	0.998906	0.011327		882.343	-5022.692	338.200	-0.044037	-0.010944	0.998906	0.011327		1103.116	-4906.910	1303.765	-0.019407	0.049947	0.998073	-0.031301		1121.330	-4947.886	867.806	-0.057208	-0.084880	0.994613	-0.016333		1175.812	-4864.115	387.381	-0.071200	0.019564	0.996886	-0.027691		1187.083	-4816.469	344.909	-0.015753	0.009416	0.999707	0.015784		1182.466	-4997.662	346.240	-0.015753	0.009416	0.999707	0.015784
861	7.16667		1013.873	-4965.621	1398.098	0.006271	0.124328	0.991062	-0.047946		990.979	-4936.364	1890.580	0.009432	-0.384821	0.922691	-0.021575		1004.069	-4857.455	1412.567	-0.031124	-0.121934	0.991942	-0.014636		948.166	-5008.799	1767.864	-0.031124	-0.121934	0.991942	-0.014636		1019.785	-5002.360	1761.492	-0.031124	-0.121934	0.991942	-0.014636		948.166	-5008.799	1767.864	-0.014942	-0.124953	0.985366	0.114964		803.397	-4964.658	1792.713	-0.036413	-0.120460	0.990360	-0.057891		794.323	-4946.733	1758.583	0.132583	-0.124917	0.959261	-0.215955		716.850	-4892.920	1479.639	0.046778	0.161658	0.952392	-0.254221		699.425	-4906.617	1472.234	0.046778	0.161658	0.952392	-0.254221		684.899	-5014.713	1250.545	0.046778	0.161658	0.952392	-0.254221		1019.785	-5002.360	1761.492	-0.046773	-0.116828	0.981546	-0.143985		1158.058	-4952.135	1804.872	-0.025775	-0.123176	0.991636	0.028648		1150.730	-4932.475	1771.282	-0.157723	-0.174093	0.941559	0.241418		1248.775	-4858.081	1507.646	-0.097528	0.088244	0.948966	0.286645		1266.588	-4871.634	1501.243	-0.097528	0.088244	0.948966	0.286645		1309.837	-4954.362	1273.496	-0.097528	0.088244	0.948966	0.286645		910.617	-4924.714	1308.667	-0.009844	-0.019985	0.992170	0.122892		922.545	-4903.520	871.773	0.033714	-0.015512	0.996956	0.068571		890.841	-4886.205	386.089	0.036027	-0.002576	0.996864	0.070408		886.878	-4836.380	344.824	-0.044803	-0.011384	0.998886	0.009523		882.592	-5022.411	338.257	-0.044803	-0.011384	0.998886	0.009523		1103.255	-4906.623	1303.954	-0.019328	0.051580	0.998020	-0.030380		1121.413	-4949.116	868.106	-0.057224	-0.085763	0.994539	-0.016216		1175.901	-4864.495	387.831	-0.071386	0.019961	0.996864	-0.027699		1187.191	-4816.883	345.326	-0.016219	0.009854	0.999698	0.015591		1182.642	-4998.076	346.815	-0.016219	0.009854	0.999698	0.015591
862	7.17500		1013.967	-4965.257	1398.294	0.006274	0.124218	0.991091	-0.047640		990.852	-4936.503	1890.891	0.009558	-0.385565	0.922388	-0.021152		1004.227	-4857.089	1412.786	-0.030822	-0.122706	0.991862	-0.014255		948.365	-5010.267	1767.048	-0.030822	-0.122706	0.991862	-0.014255		1020.112	-5002.743	1761.844	-0.030822	-0.122706	0.991862	-0.014255		948.365	-5010.267	1767.048	-0.014542	-0.125679	0.985237	0.115331		803.641	-4966.074	1792.069	-0.036145	-0.121245	0.990296	-0.057507		794.555	-4948.089	1757.974	0.133127	-0.125821	0.959155	-0.215564		716.690	-4893.817	1479.228	0.047487	0.160503	0.952619	-0.253971		699.238	-4907.484	1471.829	0.047487	0.160503	0.952619	-0.253971		684.205	-5015.147	1249.964	0.047487	0.160503	0.952619	-0.253971		1020.112	-5002.743	1761.844	-0.046574	-0.117633	0.981516	-0.143597		1158.448	-4952.673	1805.204	-0.025440	-0.123934	0.991540	0.029025		1151.108	-4932.956	1771.650	-0.156987	-0.174692	0.941420	0.242003		1248.877	-4858.180	1508.020	-0.096655	0.087640	0.948999	0.287016		1266.672	-4871.736	1501.571	-0.096655	0.087640	0.948999	0.287016		1309.576	-4954.101	1273.627	-0.096655	0.087640	0.948999	0.287016		910.741	-4924.268	1308.866	-0.009836	-0.020107	0.992125	0.123239		922.685	-4902.969	871.981	0.033780	-0.015287	0.996942	0.068781		890.906	-4885.861	386.295	0.036102	-0.002316	0.996847	0.070622		886.954	-4836.057	345.004	-0.044785	-0.011120	0.998888	0.009664		882.612	-5022.090	338.533	-0.044785	-0.011120	0.998888	0.009664		1103.390	-4906.293	1304.169	-0.019329	0.052132	0.998002	-0.030017		1121.548	-4949.279	868.367	-0.057279	-0.085319	0.994579	-0.015897		1176.127	-4865.105	388.024	-0.071437	0.020696	0.996854	-0.027413		1187.455	-4817.561	345.453	-0.016329	0.010573	0.999684	0.015897		1182.791	-4998.749	347.201	-0.016329	0.010573	0.999684	0.015897
